Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Created At,Hashtags
4253,38,30,0,3075,0,0,267,1
4254,82,87,4,4526,0,1,264,1
4255,77,23,3,9200,1,0,252,0
4256,54,84,5,6017,1,0,245,0
4257,39,0,4,6859,1,1,280,0
4258,38,57,1,7062,0,1,276,1
4259,43,79,3,7083,0,1,269,1
4260,91,72,1,1155,0,0,278,0
4261,68,91,2,6133,1,1,241,1
4262,58,24,3,494,1,1,281,1
4263,76,31,3,9533,1,1,270,0
4264,84,32,0,5698,0,1,255,0
4265,58,49,5,4911,1,1,242,1
4266,71,15,5,4307,1,1,254,1
4267,69,90,0,9948,0,1,244,1
4268,55,82,1,6502,1,1,280,1
4269,34,14,3,2981,0,1,267,1
4270,79,49,4,3572,1,0,257,0
4271,39,0,5,3158,0,0,241,1
4272,71,56,5,4192,1,1,267,1
4273,88,68,3,2171,1,0,258,1
4274,78,86,3,1449,1,0,243,1
4275,57,99,3,2498,1,0,252,1
4276,77,38,3,5606,0,1,273,1
4277,58,78,5,6280,1,1,275,1
4278,53,72,2,2965,1,0,267,1
4279,60,10,2,8746,1,0,251,1
4280,71,84,3,7965,0,0,251,1
4281,62,63,4,781,1,0,253,1
4282,53,76,4,2320,1,0,272,0
4283,82,67,5,4906,0,1,271,0
4284,45,38,0,1762,0,0,266,1
4285,51,6,0,4268,0,1,248,1
4286,49,49,1,4332,1,0,259,1
4287,78,93,2,7398,0,0,250,1
4288,65,33,0,3478,0,1,279,1
4289,84,6,0,7727,1,1,278,1
4290,50,11,2,6689,1,0,273,1
4291,52,73,0,4307,1,0,271,1
4292,39,97,4,1927,1,1,265,1
4293,54,75,2,1574,1,0,277,1
4294,76,41,4,4509,0,0,270,0
4295,46,4,2,5189,1,1,247,1
4296,80,43,3,5796,0,1,268,1
4297,35,96,2,5068,0,0,272,1
4298,62,80,1,2462,0,0,270,0
4299,94,16,1,5088,1,1,263,1
4300,39,13,3,2404,1,1,261,1
4301,42,5,4,4807,0,0,271,0
4302,82,39,2,139,1,1,280,0
4303,48,16,4,763,0,0,246,1
4304,52,26,2,7114,0,0,267,1
4305,45,71,3,1640,1,1,247,1
4306,55,83,2,3651,1,0,254,1
4307,48,26,1,2968,1,1,270,1
4308,67,91,5,2641,0,1,279,1
4309,61,47,1,5378,1,1,280,1
4310,78,33,5,5227,1,0,272,1
4311,46,0,5,6521,1,0,242,1
4312,63,80,1,3780,0,1,276,1
4313,43,84,5,625,1,1,243,1
4314,75,100,2,3782,1,0,274,1
4315,58,7,5,5826,0,0,274,1
4316,81,79,3,7168,0,0,242,1
4317,62,75,4,8651,0,0,274,1
4318,57,72,3,4461,1,0,279,1
4319,79,42,3,738,1,1,243,1
4320,67,62,2,9746,1,0,243,0
4321,69,56,3,6857,0,0,274,0
4322,59,40,4,4990,1,0,261,1
4323,67,31,3,8999,0,0,268,1
4324,48,73,3,3351,1,0,254,0
4325,73,17,3,3573,1,1,251,1
4326,83,58,2,1229,1,1,266,1
4327,42,73,1,9305,1,0,274,1
4328,31,32,0,5156,0,0,246,1
4329,51,18,1,8517,1,0,276,1
4330,52,88,0,1082,0,0,260,1
4331,68,39,3,2740,0,1,249,1
4332,72,52,0,976,0,0,243,1
4333,75,2,0,4198,1,0,272,1
4334,59,84,5,8779,0,1,273,1
4335,77,27,3,1456,1,1,268,1
4336,47,4,2,2385,1,0,260,0
4337,50,37,4,4654,1,1,254,0
4338,74,14,4,3769,1,0,274,1
4339,52,62,0,7187,1,0,280,1
4340,55,27,5,4524,1,0,260,0
4341,49,96,5,7376,1,1,255,1
4342,63,30,0,7979,0,1,277,1
4343,53,2,1,5340,1,1,250,1
4344,74,80,3,5143,1,1,246,1
4345,62,40,0,5261,0,1,271,1
4346,74,87,0,2675,1,1,253,1
4347,32,96,3,7110,0,1,262,1
4348,53,71,2,6805,0,0,244,1
4349,55,82,2,2002,1,0,246,1
4350,88,42,4,2399,1,0,257,1
4351,44,63,5,9611,0,1,271,1
4352,77,93,5,7491,0,0,243,1
4353,46,30,0,8539,1,0,281,1
4354,60,7,1,6779,1,0,265,1
4355,40,33,0,1151,0,1,263,1
4356,75,81,5,2555,1,1,276,0
4357,51,34,2,8396,1,1,271,1
4358,43,59,4,3554,1,1,273,1
4359,48,17,5,1154,1,0,262,1
4360,43,53,1,1753,1,1,248,1
4361,63,32,3,3477,0,0,242,1
4362,44,49,0,2778,0,1,264,1
4363,69,13,3,6429,0,0,247,1
4364,52,28,2,1708,0,1,246,1
4365,47,11,2,5748,0,0,276,1
4366,45,85,1,5685,1,0,248,1
4367,77,78,0,2282,1,1,277,1
4368,79,36,5,8174,0,0,242,0
4369,79,13,3,3110,0,1,253,0
4370,84,33,5,8765,1,1,281,1
4371,66,91,2,4283,1,1,261,1
4372,75,100,4,8719,0,0,269,1
4373,53,87,4,8115,0,1,277,1
4374,38,76,1,6437,0,0,245,1
4375,56,82,5,9566,1,1,279,1
4376,49,12,4,9415,1,0,276,0
4377,61,32,2,87,0,1,262,1
4378,33,16,0,4936,0,0,253,0
4379,29,7,5,9618,0,1,271,1
4380,56,75,1,6395,0,0,276,1
4381,43,17,3,6153,1,0,255,0
4382,51,78,3,4667,1,1,278,0
4383,39,86,0,1242,0,0,247,1
4384,80,99,3,5761,0,0,264,1
4385,46,14,1,6717,1,1,274,0
4386,71,41,0,7358,1,1,274,1
4387,59,57,3,7010,0,0,258,1
4388,63,3,5,2950,0,1,248,1
4389,77,30,0,4968,1,1,249,1
4390,59,84,5,5541,1,1,248,1
4391,60,8,2,4733,0,1,268,1
4392,62,9,1,6641,0,0,277,1
4393,77,5,4,3433,1,1,259,1
4394,47,10,2,6462,1,1,254,0
4395,79,40,0,9476,0,0,256,1
4396,87,1,3,931,0,1,241,1
4397,30,20,5,809,0,1,261,1
4398,42,13,2,9069,1,0,244,1
4399,80,95,3,956,0,1,275,1
4400,98,29,0,4974,1,0,272,1
4401,58,37,0,5778,0,0,278,1
4402,64,63,3,4658,1,1,241,1
4403,75,81,0,1723,0,0,246,0
4404,57,65,0,5606,1,1,266,1
4405,72,63,5,8037,1,0,255,1
4406,43,24,1,9345,1,0,247,1
4407,57,80,2,720,0,1,275,0
4408,81,51,1,5299,1,0,247,1
4409,57,7,0,1175,0,0,278,1
4410,85,83,3,8526,0,1,264,0
4411,36,27,2,7340,1,0,271,0
4412,49,78,5,5308,1,0,267,1
4413,57,3,0,3005,0,0,271,1
4414,54,12,0,7234,0,1,261,1
4415,84,82,5,8964,1,0,268,1
4416,41,84,1,491,0,0,247,1
4417,91,28,5,8750,1,1,252,1
4418,45,26,5,2421,1,0,274,0
4419,33,86,4,416,0,0,279,1
4420,73,44,5,3543,0,1,261,1
4421,60,100,1,446,0,1,249,1
4422,71,31,1,518,1,0,246,1
4423,59,40,5,1877,1,1,252,1
4424,70,68,5,1939,1,0,260,1
4425,40,60,0,1186,0,0,255,1
4426,83,100,0,1244,0,0,257,1
4427,91,13,1,689,0,0,254,1
4428,70,54,0,2511,1,0,265,1
4429,38,80,2,2328,1,0,279,0
4430,75,94,2,9046,0,1,243,1
4431,39,90,5,9674,1,1,272,1
4432,78,82,4,8540,1,1,257,1
4433,55,52,0,8169,0,1,248,1
4434,93,31,2,9639,1,1,258,1
4435,86,71,0,5119,1,1,257,1
4436,58,31,5,671,0,0,245,1
4437,46,49,0,8028,0,0,256,0
4438,85,13,4,7131,0,1,256,1
4439,49,15,1,1725,0,0,252,1
4440,67,3,2,6926,1,0,278,1
4441,40,24,4,1247,0,1,274,0
4442,68,59,1,8957,1,1,281,1
4443,59,71,5,3527,0,0,272,1
4444,67,21,4,4335,1,0,279,1
4445,58,52,2,190,1,0,247,1
4446,74,0,3,213,1,0,257,1
4447,86,22,5,9768,1,0,252,1
4448,71,79,5,1333,1,1,275,0
4449,72,33,2,4147,0,1,250,1
4450,34,99,1,3213,0,1,250,1
4451,84,75,2,5544,1,1,253,1
4452,74,100,1,4620,1,1,264,1
4453,46,61,3,4375,0,1,254,1
4454,87,53,4,4753,0,0,247,1
4455,89,47,5,612,1,1,248,1
4456,64,59,5,4063,0,1,273,1
4457,68,35,2,5930,0,0,242,0
4458,90,16,0,2715,0,1,269,0
4459,51,96,2,8569,1,0,245,1
4460,38,70,3,1596,1,0,274,1
4461,62,8,3,4438,0,0,262,1
4462,69,56,4,7962,1,1,281,0
4463,57,54,5,1434,0,0,279,1
4464,88,28,1,3576,1,1,254,1
4465,56,43,3,532,0,1,257,1
4466,82,33,3,1490,1,1,250,1
4467,48,69,3,7362,1,1,279,1
4468,49,56,5,3256,1,1,268,1
4469,62,48,2,2445,1,0,277,1
4470,41,66,2,3517,0,1,262,1
4471,71,7,3,5284,0,1,281,1
4472,51,13,4,2932,1,0,247,1
4473,70,39,1,877,0,0,267,0
4474,65,92,3,9703,0,1,269,1
4475,65,10,2,7714,1,0,245,1
4476,52,84,0,721,1,0,277,1
4477,38,26,5,849,1,0,259,1
4478,33,84,3,1421,1,0,261,1
4479,56,68,2,174,0,1,251,1
4480,81,29,3,8881,0,0,254,1
4481,91,16,4,9,0,0,272,1
4482,48,0,5,27,1,0,275,1
4483,46,6,5,6180,0,1,276,1
4484,72,81,0,8530,1,0,244,0
4485,70,11,3,3868,0,0,268,1
4486,48,39,0,2557,1,1,245,1
4487,83,96,4,142,1,0,267,1
4488,45,33,2,8975,1,0,280,1
4489,35,67,0,8327,0,1,265,1
4490,68,62,0,2005,1,0,255,0
4491,76,10,0,6251,0,1,265,1
4492,62,76,1,4506,0,0,275,1
4493,63,41,5,857,1,0,257,1
4494,73,28,0,354,0,1,248,1
4495,64,68,5,5696,0,1,279,1
4496,60,10,2,9811,1,0,281,1
4497,64,70,4,4760,0,1,269,1
4498,64,23,4,5365,0,0,252,0
4499,65,2,3,1081,0,0,254,1
4500,43,25,2,940,0,0,281,1
4501,62,89,4,4656,0,0,265,0
4502,43,47,0,5167,0,1,267,1
4503,56,50,2,6693,1,1,269,1
4504,44,16,2,2535,0,0,274,1
4505,82,23,1,3845,0,1,274,0
4506,42,84,0,6999,0,1,257,1
4507,40,62,0,8770,0,1,280,1
4508,85,15,1,1730,1,0,277,1
4509,54,0,2,5387,0,0,268,1
4510,75,62,5,9949,0,0,253,1
4511,48,78,0,8159,1,1,263,0
4512,75,99,5,3513,1,1,266,1
4513,78,23,4,8633,1,1,248,1
4514,48,0,5,3042,1,0,243,1
4515,42,29,1,6249,0,0,279,1
4516,86,63,5,8356,1,0,249,0
4517,47,97,5,903,1,0,247,1
4518,104,89,2,9395,1,1,266,1
4519,68,7,2,5989,1,0,274,1
4520,40,81,2,4349,0,1,278,1
4521,59,25,4,7541,1,0,274,1
4522,55,49,5,781,1,1,251,1
4523,74,51,0,47,0,0,258,1
4524,61,65,1,7917,0,1,269,1
4525,39,46,1,8933,1,1,253,0
4526,69,74,1,420,1,1,278,1
4527,72,9,0,9464,1,1,249,1
4528,58,93,0,9709,0,1,244,0
4529,58,4,3,1788,1,1,262,1
4530,40,27,1,7370,1,0,248,1
4531,51,14,4,8242,1,1,245,1
4532,63,35,1,917,0,0,259,1
4533,71,97,4,4819,1,0,272,1
4534,56,7,0,464,1,0,278,1
4535,74,89,2,2528,1,0,279,1
4536,56,36,5,3654,1,0,250,1
4537,44,24,1,336,1,1,274,1
4538,47,99,1,1608,0,0,277,1
4539,86,48,1,8948,1,1,243,1
4540,66,69,0,7706,0,1,259,1
4541,54,36,3,1140,0,1,276,1
4542,62,66,2,5158,1,0,280,1
4543,54,38,3,151,1,0,267,1
4544,83,65,2,1417,1,1,280,1
4545,65,3,3,800,0,1,245,0
4546,53,38,3,105,1,1,280,1
4547,53,53,4,9724,0,0,249,0
4548,78,63,3,1642,1,1,261,1
4549,49,73,2,9625,0,0,260,0
4550,76,83,0,189,1,1,279,1
4551,51,87,0,6174,0,0,274,0
4552,83,95,2,3722,0,1,272,1
4553,66,77,0,4001,0,1,244,0
4554,39,7,1,7455,0,1,242,1
4555,65,90,2,2284,0,0,263,0
4556,90,8,1,2570,0,0,245,0
4557,40,41,4,325,1,1,262,1
4558,51,18,4,285,1,1,280,1
4559,65,65,0,9318,0,1,279,1
4560,44,89,1,152,1,1,261,1
4561,59,11,5,4331,0,1,254,1
4562,63,62,1,6490,1,0,249,1
4563,90,36,5,8410,1,1,266,1
4564,56,27,2,9262,1,1,254,1
4565,86,59,4,5803,0,1,249,1
4566,85,62,3,1085,0,0,281,0
4567,95,87,1,6548,0,0,276,1
4568,57,96,5,1979,1,0,278,1
4569,39,15,5,8719,0,0,269,1
4570,54,75,5,3347,0,0,263,0
4571,71,60,2,9984,0,1,265,1
4572,42,60,5,5723,1,0,244,1
4573,65,42,2,3684,1,1,280,1
4574,80,25,4,6269,1,0,276,1
4575,70,14,4,1743,0,0,279,1
4576,67,85,0,1997,1,0,241,1
4577,57,51,2,9094,0,0,255,1
4578,56,73,4,7478,0,1,248,1
4579,45,46,4,2053,0,1,275,1
4580,46,7,1,8190,0,1,274,1
4581,79,67,4,7229,1,1,251,1
4582,63,93,0,4609,1,0,252,1
4583,62,0,2,688,1,1,273,1
4584,72,92,4,9649,0,1,261,1
4585,45,28,5,3130,1,0,258,1
4586,63,93,5,3148,1,1,262,1
4587,56,76,5,3015,0,1,253,1
4588,81,76,1,2141,0,1,272,0
4589,43,27,1,3292,1,0,245,1
4590,59,2,2,8658,1,1,272,0
4591,67,49,1,7524,1,0,243,1
4592,83,14,5,1142,1,0,278,1
4593,45,13,3,4722,1,1,252,1
4594,55,9,0,8548,1,0,274,1
4595,94,11,5,4787,0,1,247,1
4596,80,17,4,1834,1,1,250,1
4597,84,34,2,1879,0,1,279,1
4598,46,80,1,350,0,1,270,0
4599,80,45,5,8994,0,0,263,1
4600,80,32,4,5773,1,0,262,1
4601,58,8,5,5311,0,0,266,0
4602,57,10,3,3384,0,1,268,1
4603,48,66,5,205,0,0,248,1
4604,62,71,0,4483,0,0,274,0
4605,93,97,4,6010,0,1,281,1
4606,72,5,3,7499,1,0,266,1
4607,41,61,3,9471,0,1,251,1
4608,55,91,3,7061,1,1,259,1
4609,64,68,3,936,1,1,266,1
4610,82,42,1,4015,0,1,241,1
4611,82,59,2,9267,0,1,272,1
4612,60,87,2,3033,0,0,259,0
4613,88,46,4,5718,1,0,268,1
4614,44,58,2,8277,1,0,268,1
4615,78,78,4,91,1,0,281,0
4616,64,39,2,887,0,1,271,1
4617,75,34,4,5675,0,0,256,1
4618,90,8,3,5545,0,1,256,1
4619,95,65,2,8697,0,1,269,0
4620,54,53,4,2805,0,1,276,1
4621,84,13,0,2152,0,1,277,1
4622,59,83,4,3476,0,1,278,0
4623,91,31,2,3489,1,1,256,0
4624,50,71,2,5911,0,1,274,1
4625,51,75,0,1348,1,0,258,1
4626,67,61,2,6512,1,0,272,1
4627,64,7,3,6103,0,0,267,1
4628,60,82,1,8474,1,1,242,1
4629,45,70,1,1770,0,0,243,1
4630,75,73,3,4245,1,1,263,0
4631,86,28,1,4533,0,1,248,1
4632,59,59,2,8067,0,0,262,1
4633,73,39,4,9516,1,0,270,1
4634,88,73,3,6766,1,1,243,1
4635,70,86,4,7100,1,1,244,1
4636,85,60,3,6262,1,0,255,1
4637,73,12,1,7796,1,1,255,1
4638,73,21,4,9880,0,1,259,0
4639,43,49,3,5536,0,1,267,1
4640,72,76,5,4754,1,1,279,1
4641,57,72,4,3307,1,0,242,1
4642,76,33,2,9103,1,1,249,1
4643,72,0,0,5561,0,0,275,1
4644,57,6,5,1523,0,0,265,1
4645,81,70,1,9233,0,1,277,1
4646,53,8,2,3665,0,1,246,1
4647,40,40,5,9341,1,1,271,1
4648,98,41,3,2692,1,0,254,0
4649,81,33,1,2443,0,0,244,0
4650,63,0,0,8302,1,1,251,1
4651,77,56,0,6109,1,0,278,1
4652,56,34,4,743,1,0,245,1
4653,55,59,5,6118,0,1,258,0
4654,53,43,5,9293,0,0,276,1
4655,72,31,1,9520,1,0,260,1
4656,44,42,2,5454,1,0,278,1
4657,70,48,0,1284,0,1,259,0
4658,79,49,5,6752,0,0,259,1
4659,75,67,1,6535,1,1,274,1
4660,84,54,0,530,0,1,243,1
4661,69,66,2,3696,0,1,267,1
4662,67,85,1,6713,1,0,268,1
4663,73,93,2,6820,0,1,251,1
4664,41,16,2,9275,1,0,267,1
4665,60,4,5,9553,1,1,279,0
4666,53,5,4,5953,1,1,248,1
4667,41,27,0,753,1,0,266,1
4668,84,4,3,3942,0,0,255,1
4669,66,36,4,3172,0,1,261,1
4670,45,48,1,4069,0,1,271,1
4671,46,61,1,163,0,1,259,1
4672,77,20,0,6034,0,0,245,1
4673,58,21,3,6500,0,0,251,1
4674,54,89,2,4823,1,1,280,1
4675,61,83,0,5309,0,0,243,1
4676,44,40,5,9189,0,0,276,1
4677,52,36,2,2026,0,0,275,1
4678,51,8,0,8412,0,1,278,1
4679,66,100,3,4509,0,1,265,1
4680,75,64,1,6869,1,0,265,1
4681,60,70,2,65,0,0,257,1
4682,92,95,4,4976,1,1,257,1
4683,59,14,5,9358,1,1,266,1
4684,73,29,4,43,0,0,256,1
4685,39,87,3,9981,1,0,241,1
4686,56,82,4,7484,1,1,253,1
4687,71,60,3,5193,1,1,272,1
4688,53,1,3,8858,0,1,251,1
4689,45,10,3,1315,0,0,264,1
4690,77,87,0,6239,0,1,250,1
4691,52,87,3,9969,0,1,245,1
4692,62,30,5,7980,1,0,255,1
4693,81,64,0,4854,0,0,255,1
4694,37,64,3,5387,1,0,268,0
4695,28,69,0,5100,0,0,243,1
4696,74,94,0,1029,0,1,263,1
4697,71,46,3,273,0,0,248,1
4698,55,49,4,3776,0,0,253,0
4699,101,71,2,3329,1,0,277,1
4700,74,88,1,1617,1,0,272,0
4701,53,57,5,9339,0,1,247,1
4702,36,74,4,8873,1,0,253,0
4703,60,50,3,8575,1,1,281,1
4704,84,16,1,8970,1,0,268,1
4705,75,58,0,4796,1,1,279,1
4706,35,81,1,1807,0,0,274,1
4707,99,5,3,1433,0,1,257,1
4708,63,73,3,9263,1,0,249,1
4709,90,9,1,8609,0,0,241,1
4710,72,38,3,8016,0,0,278,1
4711,36,66,2,7796,0,1,266,1
4712,77,54,1,4925,1,1,258,1
4713,95,97,1,3730,0,1,244,0
4714,57,56,5,9504,1,1,242,1
4715,68,76,4,4347,0,1,249,1
4716,78,82,4,1934,1,0,242,1
4717,67,59,2,136,0,1,270,1
4718,64,88,5,5937,0,1,264,1
4719,62,96,1,4089,0,1,265,1
4720,66,3,3,2354,0,1,267,1
4721,53,13,0,7466,1,1,254,1
4722,60,47,4,987,1,1,241,1
4723,37,46,0,4187,0,1,269,1
4724,36,34,5,7021,0,0,241,1
4725,66,80,1,8405,0,1,275,1
4726,27,41,4,6692,1,0,262,1
4727,57,91,2,6971,1,0,280,0
4728,50,62,1,1026,0,1,252,1
4729,73,92,4,2090,1,1,264,1
4730,70,23,5,5299,0,1,279,1
4731,50,24,1,9812,1,0,253,1
4732,42,92,2,8769,0,0,278,1
4733,76,7,3,4564,0,1,247,1
4734,70,0,3,4619,1,1,244,1
4735,52,54,0,564,1,1,249,1
4736,35,22,3,617,1,1,251,1
4737,57,75,1,6358,0,0,251,1
4738,71,18,1,674,1,1,258,1
4739,57,72,5,4841,0,1,258,1
4740,64,31,2,7136,0,1,275,1
4741,52,81,1,6529,1,1,247,1
4742,56,63,0,730,0,1,249,1
4743,100,79,0,6379,1,1,271,1
4744,82,89,4,5969,1,0,244,1
4745,41,48,4,5691,1,1,252,0
4746,74,91,3,1385,1,1,272,1
4747,78,89,4,6282,0,0,257,1
4748,46,26,4,2142,0,0,253,1
4749,69,15,0,4734,0,0,242,1
4750,91,2,3,4335,1,1,249,1
4751,61,81,2,6865,0,0,281,1
4752,59,85,5,2011,0,0,272,0
4753,69,72,5,3587,1,1,252,1
4754,63,86,2,1072,0,0,265,0
4755,81,36,3,5507,1,0,276,1
4756,73,46,5,9774,0,0,249,0
4757,74,31,0,226,0,1,242,1
4758,52,35,0,5125,1,1,279,1
4759,56,97,0,3894,0,0,265,1
4760,55,72,3,4512,0,0,268,0
4761,44,18,3,2616,1,0,266,1
4762,51,80,3,7804,0,1,279,1
4763,40,74,3,4730,1,1,266,1
4764,76,59,4,6321,1,1,266,1
4765,81,39,4,5105,1,1,241,0
4766,46,61,5,1539,0,1,260,1
4767,71,85,0,1075,0,0,248,0
4768,68,97,1,7473,1,0,247,1
4769,40,62,5,4751,1,1,249,1
4770,77,65,3,1740,1,0,271,0
4771,43,3,4,198,0,0,254,0
4772,52,91,4,3910,1,0,261,1
4773,67,8,5,2265,0,0,276,1
4774,73,74,1,9327,0,0,249,0
4775,40,11,2,6882,1,0,256,1
4776,80,94,1,3014,0,0,278,0
4777,55,19,5,9168,1,0,272,1
4778,62,43,2,1804,1,1,264,1
4779,83,50,2,1792,1,1,269,1
4780,83,4,4,4860,1,1,268,1
4781,49,85,2,3268,0,0,241,0
4782,53,42,0,752,0,1,265,1
4783,88,55,4,7446,1,1,260,0
4784,73,32,3,1827,0,1,246,1
4785,73,65,3,1215,0,1,281,1
4786,82,80,1,5549,1,0,246,1
4787,53,81,1,6042,0,0,270,0
4788,95,80,0,8223,0,0,253,1
4789,52,40,5,678,1,1,245,1
4790,53,17,5,2048,1,0,272,1
4791,44,16,2,9054,1,1,270,1
4792,85,53,3,8249,0,0,243,1
4793,76,81,0,2199,1,1,259,1
4794,61,79,2,1396,0,0,249,1
4795,49,97,3,1400,1,0,272,1
4796,71,74,5,6540,1,1,264,0
4797,78,23,3,5919,0,1,260,1
4798,55,77,2,1754,0,1,257,0
4799,38,20,5,5430,0,1,269,0
4800,69,93,3,8297,1,0,252,1
4801,71,34,2,1501,1,1,269,0
4802,79,40,2,2288,0,0,269,1
4803,30,88,2,8389,0,1,267,1
4804,34,70,4,1486,1,0,248,1
4805,71,16,2,8753,0,0,276,0
4806,74,75,2,3854,1,0,244,0
4807,73,84,3,1259,1,1,260,1
4808,44,99,4,7888,1,1,254,1
4809,64,0,0,3698,1,1,258,1
4810,48,13,0,2841,0,1,275,1
4811,43,89,5,8524,1,1,270,1
4812,85,22,2,7375,0,1,247,0
4813,88,50,1,366,1,1,258,1
4814,37,39,4,4403,1,0,264,1
4815,46,20,0,9869,1,0,275,1
4816,87,76,4,1588,1,1,280,1
4817,66,73,1,7249,0,1,273,1
4818,78,95,4,9059,1,1,276,1
4819,57,98,3,6826,0,0,254,1
4820,49,94,0,8638,1,0,250,1
4821,36,23,3,9537,1,1,256,1
4822,37,74,1,2560,1,0,264,1
4823,73,22,4,2117,1,0,248,1
4824,56,48,3,3297,1,0,279,0
4825,43,33,5,9775,1,1,266,1
4826,41,21,5,9578,0,0,277,1
4827,54,43,3,9671,0,1,253,1
4828,39,82,3,182,1,1,255,1
4829,94,23,0,6382,1,0,270,1
4830,89,4,5,4592,0,0,263,1
4831,66,8,4,8344,0,0,277,1
4832,58,80,0,2096,0,1,241,1
4833,40,66,4,6729,0,0,266,1
4834,45,62,5,7875,1,0,273,1
4835,79,86,1,2652,0,1,280,1
4836,71,26,5,5693,0,0,261,1
4837,59,85,3,8778,1,0,268,1
4838,45,52,1,7792,0,0,266,1
4839,52,27,0,7650,1,0,249,1
4840,79,83,5,256,0,1,257,0
4841,42,35,4,4964,0,1,242,0
4842,69,100,2,970,0,0,249,1
4843,78,46,2,3286,1,1,242,1
4844,70,44,1,8875,0,0,277,1
4845,40,9,5,8529,1,0,243,1
4846,51,54,2,6976,1,0,242,1
4847,72,35,1,1430,1,0,262,0
4848,60,10,0,249,0,0,242,1
4849,81,0,1,9556,1,0,272,1
4850,79,5,3,1222,1,0,259,1
4851,40,77,0,593,0,1,260,1
4852,83,85,2,7130,1,1,248,1
4853,91,28,4,7509,1,0,270,1
4854,54,53,0,5286,1,1,257,1
4855,62,70,4,9753,0,0,259,1
4856,67,60,3,1590,1,1,275,0
4857,45,9,1,2408,0,1,253,1
4858,64,7,5,4656,1,0,245,0
4859,68,45,2,3836,0,0,260,1
4860,40,30,5,5786,0,0,257,1
4861,59,44,2,9885,0,1,257,1
4862,50,58,2,4910,0,0,257,1
4863,35,8,4,9211,1,1,257,1
4864,52,85,0,8138,0,0,259,1
4865,67,57,4,3474,1,0,265,1
4866,57,48,2,1721,0,0,249,1
4867,71,21,3,1464,0,1,241,1
4868,35,26,1,1892,0,1,268,0
4869,57,66,1,4712,1,1,241,1
4870,63,4,5,3580,1,0,267,1
4871,44,44,4,5086,0,0,281,0
4872,42,74,3,5424,0,1,254,1
4873,57,75,4,622,0,1,257,0
4874,54,29,2,9519,0,1,280,1
4875,50,9,4,8309,0,0,280,1
4876,86,47,4,1038,1,1,242,1
4877,30,33,4,3310,0,0,264,1
4878,59,92,0,3242,1,0,273,1
4879,86,89,0,6631,1,1,247,1
4880,34,77,2,1868,0,1,255,1
4881,83,47,1,2742,0,1,262,1
4882,65,64,0,5502,1,0,255,1
4883,78,70,3,2085,1,0,252,1
4884,42,17,5,7945,0,1,243,1
4885,58,57,3,3476,0,0,266,1
4886,66,18,1,3546,0,1,279,1
4887,58,89,5,6711,0,1,255,1
4888,70,90,3,2055,0,0,273,1
4889,102,64,3,8298,0,0,276,1
4890,82,15,5,77,0,1,248,1
4891,52,51,1,6448,1,1,271,0
4892,61,42,3,9837,0,0,276,1
4893,68,18,5,9662,0,1,265,1
4894,55,87,5,6923,1,1,274,1
4895,45,80,5,5233,1,0,259,1
4896,60,16,1,9294,0,0,269,1
4897,35,46,1,1232,1,1,273,1
4898,72,32,4,863,0,0,275,1
4899,57,23,0,2169,1,1,266,1
4900,53,27,2,5576,0,0,278,1
4901,65,95,1,2909,0,1,281,1
4902,60,9,1,607,0,1,253,1
4903,60,64,5,458,0,1,276,1
4904,85,28,0,5134,0,1,259,1
4905,73,91,1,2319,0,0,250,1
4906,49,73,4,872,0,1,278,1
4907,84,25,0,7055,1,1,271,1
4908,52,43,2,407,0,0,246,1
4909,90,55,2,4249,1,1,251,1
4910,71,9,3,7471,1,1,279,1
4911,68,57,2,4435,1,1,242,1
4912,45,25,2,7240,0,1,272,1
4913,50,55,3,7298,1,0,263,1
4914,45,80,0,4073,0,0,254,1
4915,69,68,1,3532,0,0,267,1
4916,52,22,5,6840,0,1,263,1
4917,68,63,1,3055,1,0,281,0
4918,69,31,2,7771,1,1,248,1
4919,44,36,4,5715,0,1,277,0
4920,84,78,4,6997,1,1,242,1
4921,66,38,1,3617,0,0,243,1
4922,54,24,2,2299,0,0,249,0
4923,92,81,2,1941,1,0,255,1
4924,52,78,3,780,1,0,251,1
4925,61,58,3,7259,1,1,256,1
4926,59,35,2,7032,0,1,248,0
4927,58,88,5,9104,0,1,241,1
4928,56,14,1,2450,1,1,272,1
4929,70,3,5,5065,0,1,255,1
4930,89,66,4,3681,1,1,254,0
4931,50,63,0,4200,0,0,260,1
4932,58,52,5,7052,0,1,266,1
4933,53,78,0,4133,1,0,273,1
4934,41,78,0,9949,0,1,263,1
4935,86,12,5,9567,1,1,275,1
4936,79,92,1,9838,0,0,273,1
4937,66,45,5,8202,0,1,247,1
4938,79,4,3,9468,0,1,256,1
4939,74,74,1,5404,0,0,243,1
4940,85,79,2,2914,0,0,242,1
4941,39,23,0,7106,1,1,273,1
4942,56,73,4,770,0,0,247,1
4943,42,34,3,5277,1,0,256,1
4944,66,44,0,2275,0,0,274,1
4945,46,90,3,9170,1,0,253,0
4946,63,71,2,163,0,0,253,1
4947,56,25,2,701,1,1,255,1
4948,38,76,0,4991,0,1,255,1
4949,82,92,4,9700,1,0,279,1
4950,45,18,3,227,1,0,241,1
4951,53,91,0,5415,1,0,269,1
4952,75,91,1,7756,1,1,276,1
4953,81,7,0,6407,1,1,261,1
4954,48,22,1,3441,0,1,264,0
